source_node|target_node|edge_label
2796|7555|follows
2797|7572|likes
2798|7589|shares
2799|7606|mentions
2800|7623|friendship
2801|7640|follows
2802|7657|likes
2803|7674|shares
2804|7691|mentions
2805|7708|friendship
2806|7725|follows
2807|7742|likes
2808|7759|shares
2809|7776|mentions
2810|7793|friendship
2811|7810|follows
2812|7827|likes
2813|7844|shares
2814|7861|mentions
2815|7878|friendship
2816|7895|follows
2817|7912|likes
2818|7929|shares
2819|7946|mentions
2820|7963|friendship
2821|7980|follows
2822|7997|likes
2823|8014|shares
2824|8031|mentions
2825|8048|friendship
2826|8065|follows
2827|8082|likes
2828|8099|shares
2829|8116|mentions
2830|8133|friendship
2831|8150|follows
2832|8167|likes
2833|8184|shares
2834|8201|mentions
2835|8218|friendship
2836|8235|follows
2837|8252|likes
2838|8269|shares
2839|8286|mentions
2840|8303|friendship
2841|8320|follows
2842|8337|likes
2843|8354|shares
2844|8371|mentions
2845|8388|friendship
2846|8405|follows
2847|8422|likes
2848|8439|shares
2849|8456|mentions
2850|8473|friendship
2851|8490|follows
2852|8507|likes
2853|8524|shares
2854|8541|mentions
2855|8558|friendship
2856|8575|follows
2857|8592|likes
2858|8609|shares
2859|8626|mentions
2860|8643|friendship
2861|8660|follows
2862|8677|likes
2863|8694|shares
2864|8711|mentions
2865|8728|friendship
2866|8745|follows
2867|8762|likes
2868|8779|shares
2869|8796|mentions
2870|8813|friendship
2871|8830|follows
2872|8847|likes
2873|8864|shares
2874|8881|mentions
2875|8898|friendship
2876|8915|follows
2877|8932|likes
2878|8949|shares
2879|8966|mentions
2880|8983|friendship
2881|9000|follows
2882|9017|likes
2883|9034|shares
2884|9051|mentions
2885|9068|friendship
2886|9085|follows
2887|9102|likes
2888|9119|shares
2889|9136|mentions
2890|9153|friendship
2891|9170|follows
2892|9187|likes
2893|9204|shares
2894|9221|mentions
2895|9238|friendship
2896|9255|follows
2897|9272|likes
2898|9289|shares
2899|9306|mentions
2900|9323|friendship
2901|9340|follows
2902|9357|likes
2903|9374|shares
2904|9391|mentions
2905|9408|friendship
2906|9425|follows
2907|9442|likes
2908|9459|shares
2909|9476|mentions
2910|9493|friendship
2911|9510|follows
2912|9527|likes
2913|9544|shares
2914|9561|mentions
2915|9578|friendship
2916|9595|follows
2917|9612|likes
2918|9629|shares
2919|9646|mentions
2920|9663|friendship
2921|9680|follows
2922|9697|likes
2923|9714|shares
2924|9731|mentions
2925|9748|friendship
2926|9765|follows
2927|9782|likes
2928|9799|shares
2929|9816|mentions
2930|9833|friendship
2931|9850|follows
2932|9867|likes
2933|9884|shares
2934|9901|mentions
2935|9918|friendship
2936|9935|follows
2937|9952|likes
2938|9969|shares
2939|9986|mentions
2940|3|friendship
2941|20|follows
2942|37|likes
2943|54|shares
2944|71|mentions
2945|88|friendship
2946|105|follows
2947|122|likes
2948|139|shares
2949|156|mentions
2950|173|friendship
2951|190|follows
2952|207|likes
2953|224|shares
2954|241|mentions
2955|258|friendship
2956|275|follows
2957|292|likes
2958|309|shares
2959|326|mentions
2960|343|friendship
2961|360|follows
2962|377|likes
2963|394|shares
2964|411|mentions
2965|428|friendship
2966|445|follows
2967|462|likes
2968|479|shares
2969|496|mentions
2970|513|friendship
2971|530|follows
2972|547|likes
2973|564|shares
2974|581|mentions
2975|598|friendship
2976|615|follows
2977|632|likes
2978|649|shares
2979|666|mentions
2980|683|friendship
2981|700|follows
2982|717|likes
2983|734|shares
2984|751|mentions
2985|768|friendship
2986|785|follows
2987|802|likes
2988|819|shares
2989|836|mentions
2990|853|friendship
2991|870|follows
2992|887|likes
2993|904|shares
2994|921|mentions
2995|938|friendship
2996|955|follows
2997|972|likes
2998|989|shares
2999|1006|mentions
3000|1023|friendship
3001|1040|follows
3002|1057|likes
3003|1074|shares
3004|1091|mentions
3005|1108|friendship
3006|1125|follows
3007|1142|likes
3008|1159|shares
3009|1176|mentions
3010|1193|friendship
3011|1210|follows
3012|1227|likes
3013|1244|shares
3014|1261|mentions
3015|1278|friendship
3016|1295|follows
3017|1312|likes
3018|1329|shares
3019|1346|mentions
3020|1363|friendship
3021|1380|follows
3022|1397|likes
3023|1414|shares
3024|1431|mentions
3025|1448|friendship
3026|1465|follows
3027|1482|likes
3028|1499|shares
3029|1516|mentions
3030|1533|friendship
3031|1550|follows
3032|1567|likes
3033|1584|shares
3034|1601|mentions
3035|1618|friendship
3036|1635|follows
3037|1652|likes
3038|1669|shares
3039|1686|mentions
3040|1703|friendship
3041|1720|follows
3042|1737|likes
3043|1754|shares
3044|1771|mentions
3045|1788|friendship
3046|1805|follows
3047|1822|likes
3048|1839|shares
3049|1856|mentions
3050|1873|friendship
3051|1890|follows
3052|1907|likes
3053|1924|shares
3054|1941|mentions
3055|1958|friendship
3056|1975|follows
3057|1992|likes
3058|2009|shares
3059|2026|mentions
3060|2043|friendship
3061|2060|follows
3062|2077|likes
3063|2094|shares
3064|2111|mentions
3065|2128|friendship
3066|2145|follows
3067|2162|likes
3068|2179|shares
3069|2196|mentions
3070|2213|friendship
3071|2230|follows
3072|2247|likes
3073|2264|shares
3074|2281|mentions
3075|2298|friendship
3076|2315|follows
3077|2332|likes
3078|2349|shares
3079|2366|mentions
3080|2383|friendship
3081|2400|follows
3082|2417|likes
3083|2434|shares
3084|2451|mentions
3085|2468|friendship
3086|2485|follows
3087|2502|likes
3088|2519|shares
3089|2536|mentions
3090|2553|friendship
3091|2570|follows
3092|2587|likes
3093|2604|shares
3094|2621|mentions
3095|2638|friendship
3096|2655|follows
3097|2672|likes
3098|2689|shares
3099|2706|mentions
3100|2723|friendship
3101|2740|follows
3102|2757|likes
3103|2774|shares
3104|2791|mentions
3105|2808|friendship
3106|2825|follows
3107|2842|likes
3108|2859|shares
3109|2876|mentions
3110|2893|friendship
3111|2910|follows
3112|2927|likes
3113|2944|shares
3114|2961|mentions
3115|2978|friendship
3116|2995|follows
3117|3012|likes
3118|3029|shares
3119|3046|mentions
3120|3063|friendship
3121|3080|follows
3122|3097|likes
3123|3114|shares
3124|3131|mentions
3125|3148|friendship
3126|3165|follows
3127|3182|likes
3128|3199|shares
3129|3216|mentions
3130|3233|friendship
3131|3250|follows
3132|3267|likes
3133|3284|shares
3134|3301|mentions
3135|3318|friendship
3136|3335|follows
3137|3352|likes
3138|3369|shares
3139|3386|mentions
3140|3403|friendship
3141|3420|follows
3142|3437|likes
3143|3454|shares
3144|3471|mentions
3145|3488|friendship
3146|3505|follows
3147|3522|likes
3148|3539|shares
3149|3556|mentions
3150|3573|friendship
3151|3590|follows
3152|3607|likes
3153|3624|shares
3154|3641|mentions
3155|3658|friendship
3156|3675|follows
3157|3692|likes
3158|3709|shares
3159|3726|mentions
3160|3743|friendship
3161|3760|follows
3162|3777|likes
3163|3794|shares
3164|3811|mentions
3165|3828|friendship
3166|3845|follows
3167|3862|likes
3168|3879|shares
3169|3896|mentions
3170|3913|friendship
3171|3930|follows
3172|3947|likes
3173|3964|shares
3174|3981|mentions
3175|3998|friendship
3176|4015|follows
3177|4032|likes
3178|4049|shares
3179|4066|mentions
3180|4083|friendship
3181|4100|follows
3182|4117|likes
3183|4134|shares
3184|4151|mentions
3185|4168|friendship
3186|4185|follows
3187|4202|likes
3188|4219|shares
3189|4236|mentions
3190|4253|friendship
3191|4270|follows
3192|4287|likes
3193|4304|shares
3194|4321|mentions
3195|4338|friendship
3196|4355|follows
3197|4372|likes
3198|4389|shares
3199|4406|mentions
3200|4423|friendship
3201|4440|follows
3202|4457|likes
3203|4474|shares
3204|4491|mentions
3205|4508|friendship
3206|4525|follows
3207|4542|likes
3208|4559|shares
3209|4576|mentions
3210|4593|friendship
3211|4610|follows
3212|4627|likes
3213|4644|shares
3214|4661|mentions
3215|4678|friendship
3216|4695|follows
3217|4712|likes
3218|4729|shares
3219|4746|mentions
3220|4763|friendship
3221|4780|follows
3222|4797|likes
3223|4814|shares
3224|4831|mentions
3225|4848|friendship
3226|4865|follows
3227|4882|likes
3228|4899|shares
3229|4916|mentions
3230|4933|friendship
3231|4950|follows
3232|4967|likes
3233|4984|shares
3234|5001|mentions
3235|5018|friendship
3236|5035|follows
3237|5052|likes
3238|5069|shares
3239|5086|mentions
3240|5103|friendship
3241|5120|follows
3242|5137|likes
3243|5154|shares
3244|5171|mentions
3245|5188|friendship
3246|5205|follows
3247|5222|likes
3248|5239|shares
3249|5256|mentions
3250|5273|friendship
3251|5290|follows
3252|5307|likes
3253|5324|shares
3254|5341|mentions
3255|5358|friendship
3256|5375|follows
3257|5392|likes
3258|5409|shares
3259|5426|mentions
3260|5443|friendship
3261|5460|follows
3262|5477|likes
3263|5494|shares
3264|5511|mentions
3265|5528|friendship
3266|5545|follows
3267|5562|likes
3268|5579|shares
3269|5596|mentions
3270|5613|friendship
3271|5630|follows
3272|5647|likes
3273|5664|shares
3274|5681|mentions
3275|5698|friendship
3276|5715|follows
3277|5732|likes
3278|5749|shares
3279|5766|mentions
3280|5783|friendship
3281|5800|follows
3282|5817|likes
3283|5834|shares
3284|5851|mentions
3285|5868|friendship
3286|5885|follows
3287|5902|likes
3288|5919|shares
3289|5936|mentions
3290|5953|friendship
3291|5970|follows
3292|5987|likes
3293|6004|shares
3294|6021|mentions
3295|6038|friendship
3296|6055|follows
3297|6072|likes
3298|6089|shares
3299|6106|mentions
3300|6123|friendship
3301|6140|follows
3302|6157|likes
3303|6174|shares
3304|6191|mentions
3305|6208|friendship
3306|6225|follows
3307|6242|likes
3308|6259|shares
3309|6276|mentions
3310|6293|friendship
3311|6310|follows
3312|6327|likes
3313|6344|shares
3314|6361|mentions
3315|6378|friendship
3316|6395|follows
3317|6412|likes
3318|6429|shares
3319|6446|mentions
3320|6463|friendship
3321|6480|follows
3322|6497|likes
3323|6514|shares
3324|6531|mentions
3325|6548|friendship
3326|6565|follows
3327|6582|likes
3328|6599|shares
3329|6616|mentions
3330|6633|friendship
3331|6650|follows
3332|6667|likes
3333|6684|shares
3334|6701|mentions
3335|6718|friendship
3336|6735|follows
3337|6752|likes
3338|6769|shares
3339|6786|mentions
3340|6803|friendship
3341|6820|follows
3342|6837|likes
3343|6854|shares
3344|6871|mentions
3345|6888|friendship
3346|6905|follows
3347|6922|likes
3348|6939|shares
3349|6956|mentions
3350|6973|friendship
3351|6990|follows
3352|7007|likes
3353|7024|shares
3354|7041|mentions
3355|7058|friendship
3356|7075|follows
3357|7092|likes
3358|7109|shares
3359|7126|mentions
3360|7143|friendship
3361|7160|follows
3362|7177|likes
3363|7194|shares
3364|7211|mentions
3365|7228|friendship
3366|7245|follows
3367|7262|likes
3368|7279|shares
3369|7296|mentions
3370|7313|friendship
3371|7330|follows
3372|7347|likes
3373|7364|shares
3374|7381|mentions
3375|7398|friendship
3376|7415|follows
3377|7432|likes
3378|7449|shares
3379|7466|mentions
3380|7483|friendship
3381|7500|follows
3382|7517|likes
3383|7534|shares
3384|7551|mentions
3385|7568|friendship
3386|7585|follows
3387|7602|likes
3388|7619|shares
3389|7636|mentions
3390|7653|friendship
3391|7670|follows
3392|7687|likes
3393|7704|shares
3394|7721|mentions
3395|7738|friendship
3396|7755|follows
3397|7772|likes
3398|7789|shares
3399|7806|mentions
3400|7823|friendship
3401|7840|follows
3402|7857|likes
3403|7874|shares
3404|7891|mentions
3405|7908|friendship
3406|7925|follows
3407|7942|likes
3408|7959|shares
3409|7976|mentions
3410|7993|friendship
3411|8010|follows
3412|8027|likes
3413|8044|shares
3414|8061|mentions
3415|8078|friendship
3416|8095|follows
3417|8112|likes
3418|8129|shares
3419|8146|mentions
3420|8163|friendship
3421|8180|follows
3422|8197|likes
3423|8214|shares
3424|8231|mentions
3425|8248|friendship
3426|8265|follows
3427|8282|likes
3428|8299|shares
3429|8316|mentions
3430|8333|friendship
3431|8350|follows
3432|8367|likes
3433|8384|shares
3434|8401|mentions
3435|8418|friendship
3436|8435|follows
3437|8452|likes
3438|8469|shares
3439|8486|mentions
3440|8503|friendship
3441|8520|follows
3442|8537|likes
3443|8554|shares
3444|8571|mentions
3445|8588|friendship
3446|8605|follows
3447|8622|likes
3448|8639|shares
3449|8656|mentions
3450|8673|friendship
3451|8690|follows
3452|8707|likes
3453|8724|shares
3454|8741|mentions
3455|8758|friendship
3456|8775|follows
3457|8792|likes
3458|8809|shares
3459|8826|mentions
3460|8843|friendship
3461|8860|follows
3462|8877|likes
3463|8894|shares
3464|8911|mentions
3465|8928|friendship
3466|8945|follows
3467|8962|likes
3468|8979|shares
3469|8996|mentions
3470|9013|friendship
3471|9030|follows
3472|9047|likes
3473|9064|shares
3474|9081|mentions
3475|9098|friendship
3476|9115|follows
3477|9132|likes
3478|9149|shares
3479|9166|mentions
3480|9183|friendship
3481|9200|follows
3482|9217|likes
3483|9234|shares
3484|9251|mentions
3485|9268|friendship
3486|9285|follows
3487|9302|likes
3488|9319|shares
3489|9336|mentions
3490|9353|friendship
3491|9370|follows
3492|9387|likes
3493|9404|shares
3494|9421|mentions
3495|9438|friendship
3496|9455|follows
3497|9472|likes
3498|9489|shares
3499|9506|mentions
3500|9523|friendship
3501|9540|follows
3502|9557|likes
3503|9574|shares
3504|9591|mentions
3505|9608|friendship
3506|9625|follows
3507|9642|likes
3508|9659|shares
3509|9676|mentions
3510|9693|friendship
3511|9710|follows
3512|9727|likes
3513|9744|shares
3514|9761|mentions
3515|9778|friendship
3516|9795|follows
3517|9812|likes
3518|9829|shares
3519|9846|mentions
3520|9863|friendship
3521|9880|follows
3522|9897|likes
3523|9914|shares
3524|9931|mentions
3525|9948|friendship
3526|9965|follows
3527|9982|likes
3528|9999|shares
3529|16|mentions
3530|33|friendship
3531|50|follows
3532|67|likes
3533|84|shares
3534|101|mentions
3535|118|friendship
3536|135|follows
3537|152|likes
3538|169|shares
3539|186|mentions
3540|203|friendship
3541|220|follows
3542|237|likes
3543|254|shares
3544|271|mentions
3545|288|friendship
3546|305|follows
3547|322|likes
3548|339|shares
3549|356|mentions
3550|373|friendship
3551|390|follows
3552|407|likes
3553|424|shares
3554|441|mentions
3555|458|friendship
3556|475|follows
3557|492|likes
3558|509|shares
3559|526|mentions
3560|543|friendship
3561|560|follows
3562|577|likes
3563|594|shares
3564|611|mentions
3565|628|friendship
3566|645|follows
3567|662|likes
3568|679|shares
3569|696|mentions
3570|713|friendship
3571|730|follows
3572|747|likes
3573|764|shares
3574|781|mentions
3575|798|friendship
3576|815|follows
3577|832|likes
3578|849|shares
3579|866|mentions
3580|883|friendship
3581|900|follows
3582|917|likes
3583|934|shares
3584|951|mentions
3585|968|friendship
3586|985|follows
3587|1002|likes
3588|1019|shares
3589|1036|mentions
3590|1053|friendship
3591|1070|follows
3592|1087|likes
3593|1104|shares
3594|1121|mentions
3595|1138|friendship
3596|1155|follows
3597|1172|likes
3598|1189|shares
3599|1206|mentions
3600|1223|friendship
3601|1240|follows
3602|1257|likes
3603|1274|shares
3604|1291|mentions
3605|1308|friendship
3606|1325|follows
3607|1342|likes
3608|1359|shares
3609|1376|mentions
3610|1393|friendship
3611|1410|follows
3612|1427|likes
3613|1444|shares
3614|1461|mentions
3615|1478|friendship
3616|1495|follows
3617|1512|likes
3618|1529|shares
3619|1546|mentions
3620|1563|friendship
3621|1580|follows
3622|1597|likes
3623|1614|shares
3624|1631|mentions
3625|1648|friendship
3626|1665|follows
3627|1682|likes
3628|1699|shares
3629|1716|mentions
3630|1733|friendship
3631|1750|follows
3632|1767|likes
3633|1784|shares
3634|1801|mentions
3635|1818|friendship
3636|1835|follows
3637|1852|likes
3638|1869|shares
3639|1886|mentions
3640|1903|friendship
3641|1920|follows
3642|1937|likes
3643|1954|shares
3644|1971|mentions
3645|1988|friendship
3646|2005|follows
3647|2022|likes
3648|2039|shares
3649|2056|mentions
3650|2073|friendship
3651|2090|follows
3652|2107|likes
3653|2124|shares
3654|2141|mentions
3655|2158|friendship
3656|2175|follows
3657|2192|likes
3658|2209|shares
3659|2226|mentions
3660|2243|friendship
3661|2260|follows
3662|2277|likes
3663|2294|shares
3664|2311|mentions
3665|2328|friendship
3666|2345|follows
3667|2362|likes
3668|2379|shares
3669|2396|mentions
3670|2413|friendship
3671|2430|follows
3672|2447|likes
3673|2464|shares
3674|2481|mentions
3675|2498|friendship
3676|2515|follows
3677|2532|likes
3678|2549|shares
3679|2566|mentions
3680|2583|friendship
3681|2600|follows
3682|2617|likes
3683|2634|shares
3684|2651|mentions
3685|2668|friendship
3686|2685|follows
3687|2702|likes
3688|2719|shares
3689|2736|mentions
3690|2753|friendship
3691|2770|follows
3692|2787|likes
3693|2804|shares
3694|2821|mentions
3695|2838|friendship
3696|2855|follows
3697|2872|likes
3698|2889|shares
3699|2906|mentions
3700|2923|friendship
3701|2940|follows
3702|2957|likes
3703|2974|shares
3704|2991|mentions
3705|3008|friendship
3706|3025|follows
3707|3042|likes
3708|3059|shares
3709|3076|mentions
3710|3093|friendship
3711|3110|follows
3712|3127|likes
3713|3144|shares
3714|3161|mentions
3715|3178|friendship
3716|3195|follows
3717|3212|likes
3718|3229|shares
3719|3246|mentions
3720|3263|friendship
3721|3280|follows
3722|3297|likes
3723|3314|shares
3724|3331|mentions
3725|3348|friendship
3726|3365|follows
3727|3382|likes
3728|3399|shares
3729|3416|mentions
3730|3433|friendship
3731|3450|follows
3732|3467|likes
3733|3484|shares
3734|3501|mentions
3735|3518|friendship
3736|3535|follows
3737|3552|likes
3738|3569|shares
3739|3586|mentions
3740|3603|friendship
3741|3620|follows
3742|3637|likes
3743|3654|shares
3744|3671|mentions
3745|3688|friendship
3746|3705|follows
3747|3722|likes
3748|3739|shares
3749|3756|mentions
3750|3773|friendship
3751|3790|follows
3752|3807|likes
3753|3824|shares
3754|3841|mentions
3755|3858|friendship
3756|3875|follows
3757|3892|likes
3758|3909|shares
3759|3926|mentions
3760|3943|friendship
3761|3960|follows
3762|3977|likes
3763|3994|shares
3764|4011|mentions
3765|4028|friendship
3766|4045|follows
3767|4062|likes
3768|4079|shares
3769|4096|mentions
3770|4113|friendship
3771|4130|follows
3772|4147|likes
3773|4164|shares
3774|4181|mentions
3775|4198|friendship
3776|4215|follows
3777|4232|likes
3778|4249|shares
3779|4266|mentions
3780|4283|friendship
3781|4300|follows
3782|4317|likes
3783|4334|shares
3784|4351|mentions
3785|4368|friendship
3786|4385|follows
3787|4402|likes
3788|4419|shares
3789|4436|mentions
3790|4453|friendship
3791|4470|follows
3792|4487|likes
3793|4504|shares
3794|4521|mentions
3795|4538|friendship
3796|4555|follows
3797|4572|likes
3798|4589|shares
3799|4606|mentions
3800|4623|friendship
3801|4640|follows
3802|4657|likes
3803|4674|shares
3804|4691|mentions
3805|4708|friendship
3806|4725|follows
3807|4742|likes
3808|4759|shares
3809|4776|mentions
3810|4793|friendship
3811|4810|follows
3812|4827|likes
3813|4844|shares
3814|4861|mentions
3815|4878|friendship
3816|4895|follows
3817|4912|likes
3818|4929|shares
3819|4946|mentions
3820|4963|friendship
3821|4980|follows
3822|4997|likes
3823|5014|shares
3824|5031|mentions
3825|5048|friendship
3826|5065|follows
3827|5082|likes
3828|5099|shares
3829|5116|mentions
3830|5133|friendship
3831|5150|follows
3832|5167|likes
3833|5184|shares
3834|5201|mentions
3835|5218|friendship
3836|5235|follows
3837|5252|likes
3838|5269|shares
3839|5286|mentions
3840|5303|friendship
3841|5320|follows
3842|5337|likes
3843|5354|shares
3844|5371|mentions
3845|5388|friendship
3846|5405|follows
3847|5422|likes
3848|5439|shares
3849|5456|mentions
3850|5473|friendship
3851|5490|follows
3852|5507|likes
3853|5524|shares
3854|5541|mentions
3855|5558|friendship
3856|5575|follows
3857|5592|likes
3858|5609|shares
3859|5626|mentions
3860|5643|friendship
3861|5660|follows
3862|5677|likes
3863|5694|shares
3864|5711|mentions
3865|5728|friendship
3866|5745|follows
3867|5762|likes
3868|5779|shares
3869|5796|mentions
3870|5813|friendship
3871|5830|follows
3872|5847|likes
3873|5864|shares
3874|5881|mentions
3875|5898|friendship
3876|5915|follows
3877|5932|likes
3878|5949|shares
3879|5966|mentions
3880|5983|friendship
3881|6000|follows
3882|6017|likes
3883|6034|shares
3884|6051|mentions
3885|6068|friendship
3886|6085|follows
3887|6102|likes
3888|6119|shares
3889|6136|mentions
3890|6153|friendship
3891|6170|follows
3892|6187|likes
3893|6204|shares
3894|6221|mentions
3895|6238|friendship
3896|6255|follows
3897|6272|likes
3898|6289|shares
3899|6306|mentions
3900|6323|friendship
3901|6340|follows
3902|6357|likes
3903|6374|shares
3904|6391|mentions
3905|6408|friendship
3906|6425|follows
3907|6442|likes
3908|6459|shares
3909|6476|mentions
3910|6493|friendship
3911|6510|follows
3912|6527|likes
3913|6544|shares
3914|6561|mentions
3915|6578|friendship
3916|6595|follows
3917|6612|likes
3918|6629|shares
3919|6646|mentions
3920|6663|friendship
3921|6680|follows
3922|6697|likes
3923|6714|shares
3924|6731|mentions
3925|6748|friendship
3926|6765|follows
3927|6782|likes
3928|6799|shares
3929|6816|mentions
3930|6833|friendship
3931|6850|follows
3932|6867|likes
3933|6884|shares
3934|6901|mentions
3935|6918|friendship
3936|6935|follows
3937|6952|likes
3938|6969|shares
3939|6986|mentions
3940|7003|friendship
3941|7020|follows
3942|7037|likes
3943|7054|shares
3944|7071|mentions
3945|7088|friendship
3946|7105|follows
3947|7122|likes
3948|7139|shares
3949|7156|mentions
3950|7173|friendship
3951|7190|follows
3952|7207|likes
3953|7224|shares
3954|7241|mentions
3955|7258|friendship
3956|7275|follows
3957|7292|likes
3958|7309|shares
3959|7326|mentions
3960|7343|friendship
3961|7360|follows
3962|7377|likes
3963|7394|shares
3964|7411|mentions
3965|7428|friendship
3966|7445|follows
3967|7462|likes
3968|7479|shares
3969|7496|mentions
3970|7513|friendship
3971|7530|follows
3972|7547|likes
3973|7564|shares
3974|7581|mentions
3975|7598|friendship
3976|7615|follows
3977|7632|likes
3978|7649|shares
3979|7666|mentions
3980|7683|friendship
3981|7700|follows
3982|7717|likes
3983|7734|shares
3984|7751|mentions
3985|7768|friendship
3986|7785|follows
3987|7802|likes
3988|7819|shares
3989|7836|mentions
3990|7853|friendship
3991|7870|follows
3992|7887|likes
3993|7904|shares
3994|7921|mentions
3995|7938|friendship
3996|7955|follows
3997|7972|likes
3998|7989|shares
3999|8006|mentions
4000|8023|friendship
4001|8040|follows
4002|8057|likes
4003|8074|shares
4004|8091|mentions
4005|8108|friendship
4006|8125|follows
4007|8142|likes
4008|8159|shares
4009|8176|mentions
4010|8193|friendship
4011|8210|follows
4012|8227|likes
4013|8244|shares
4014|8261|mentions
4015|8278|friendship
4016|8295|follows
4017|8312|likes
4018|8329|shares
4019|8346|mentions
4020|8363|friendship
4021|8380|follows
4022|8397|likes
4023|8414|shares
4024|8431|mentions
4025|8448|friendship
4026|8465|follows
4027|8482|likes
4028|8499|shares
4029|8516|mentions
4030|8533|friendship
4031|8550|follows
4032|8567|likes
4033|8584|shares
4034|8601|mentions
4035|8618|friendship
4036|8635|follows
4037|8652|likes
4038|8669|shares
4039|8686|mentions
4040|8703|friendship
4041|8720|follows
4042|8737|likes
4043|8754|shares
4044|8771|mentions
4045|8788|friendship
4046|8805|follows
4047|8822|likes
4048|8839|shares
4049|8856|mentions
4050|8873|friendship
4051|8890|follows
4052|8907|likes
4053|8924|shares
4054|8941|mentions
4055|8958|friendship
4056|8975|follows
4057|8992|likes
4058|9009|shares
4059|9026|mentions
4060|9043|friendship
4061|9060|follows
4062|9077|likes
4063|9094|shares
4064|9111|mentions
4065|9128|friendship
4066|9145|follows
4067|9162|likes
4068|9179|shares
4069|9196|mentions
4070|9213|friendship
4071|9230|follows
4072|9247|likes
4073|9264|shares
4074|9281|mentions
4075|9298|friendship
4076|9315|follows
4077|9332|likes
4078|9349|shares
4079|9366|mentions
4080|9383|friendship
4081|9400|follows
4082|9417|likes
4083|9434|shares
4084|9451|mentions
4085|9468|friendship
4086|9485|follows
4087|9502|likes
4088|9519|shares
4089|9536|mentions
4090|9553|friendship
4091|9570|follows
4092|9587|likes
4093|9604|shares
4094|9621|mentions
4095|9638|friendship
4096|9655|follows
4097|9672|likes
4098|9689|shares
4099|9706|mentions
4100|9723|friendship
4101|9740|follows
4102|9757|likes
4103|9774|shares
4104|9791|mentions
4105|9808|friendship
4106|9825|follows
4107|9842|likes
4108|9859|shares
4109|9876|mentions
4110|9893|friendship
4111|9910|follows
4112|9927|likes
4113|9944|shares
4114|9961|mentions
4115|9978|friendship
4116|9995|follows
4117|12|likes
4118|29|shares
4119|46|mentions
4120|63|friendship
4121|80|follows
4122|97|likes
4123|114|shares
4124|131|mentions
4125|148|friendship
4126|165|follows
4127|182|likes
4128|199|shares
4129|216|mentions
4130|233|friendship
4131|250|follows
4132|267|likes
4133|284|shares
4134|301|mentions
4135|318|friendship
4136|335|follows
4137|352|likes
4138|369|shares
4139|386|mentions
4140|403|friendship
4141|420|follows
4142|437|likes
4143|454|shares
4144|471|mentions
4145|488|friendship
4146|505|follows
4147|522|likes
4148|539|shares
4149|556|mentions
4150|573|friendship
4151|590|follows
4152|607|likes
4153|624|shares
4154|641|mentions
4155|658|friendship
4156|675|follows
4157|692|likes
4158|709|shares
4159|726|mentions
4160|743|friendship
4161|760|follows
4162|777|likes
4163|794|shares
4164|811|mentions
4165|828|friendship
4166|845|follows
4167|862|likes
4168|879|shares
4169|896|mentions
4170|913|friendship
4171|930|follows
4172|947|likes
4173|964|shares
4174|981|mentions
4175|998|friendship
4176|1015|follows
4177|1032|likes
4178|1049|shares
4179|1066|mentions
4180|1083|friendship
4181|1100|follows
4182|1117|likes
4183|1134|shares
4184|1151|mentions
4185|1168|friendship
4186|1185|follows
4187|1202|likes
4188|1219|shares
4189|1236|mentions
4190|1253|friendship
4191|1270|follows
4192|1287|likes
4193|1304|shares
4194|1321|mentions
4195|1338|friendship
4196|1355|follows
4197|1372|likes
4198|1389|shares
4199|1406|mentions
4200|1423|friendship
4201|1440|follows
4202|1457|likes
4203|1474|shares
4204|1491|mentions
4205|1508|friendship
4206|1525|follows
4207|1542|likes
4208|1559|shares
4209|1576|mentions
4210|1593|friendship
4211|1610|follows
4212|1627|likes
4213|1644|shares
4214|1661|mentions
4215|1678|friendship
4216|1695|follows
4217|1712|likes
4218|1729|shares
4219|1746|mentions
4220|1763|friendship
4221|1780|follows
4222|1797|likes
4223|1814|shares
4224|1831|mentions
4225|1848|friendship
4226|1865|follows
4227|1882|likes
4228|1899|shares
4229|1916|mentions
4230|1933|friendship
4231|1950|follows
4232|1967|likes
4233|1984|shares
4234|2001|mentions
4235|2018|friendship
4236|2035|follows
4237|2052|likes
4238|2069|shares
4239|2086|mentions
4240|2103|friendship
4241|2120|follows
4242|2137|likes
4243|2154|shares
4244|2171|mentions
4245|2188|friendship
4246|2205|follows
4247|2222|likes
4248|2239|shares
4249|2256|mentions
4250|2273|friendship
4251|2290|follows
4252|2307|likes
4253|2324|shares
4254|2341|mentions
4255|2358|friendship
4256|2375|follows
4257|2392|likes
4258|2409|shares
4259|2426|mentions
4260|2443|friendship
4261|2460|follows
4262|2477|likes
4263|2494|shares
4264|2511|mentions
4265|2528|friendship
4266|2545|follows
4267|2562|likes
4268|2579|shares
4269|2596|mentions
4270|2613|friendship
4271|2630|follows
4272|2647|likes
4273|2664|shares
4274|2681|mentions
4275|2698|friendship
4276|2715|follows
4277|2732|likes
4278|2749|shares
4279|2766|mentions
4280|2783|friendship
4281|2800|follows
4282|2817|likes
4283|2834|shares
4284|2851|mentions
4285|2868|friendship
4286|2885|follows
4287|2902|likes
4288|2919|shares
4289|2936|mentions
4290|2953|friendship
4291|2970|follows
4292|2987|likes
4293|3004|shares
4294|3021|mentions
4295|3038|friendship
4296|3055|follows
4297|3072|likes
4298|3089|shares
4299|3106|mentions
4300|3123|friendship
4301|3140|follows
